seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
13265,735269,80,-1,62',"Corner, Grêmio. Conceded by Gabriel Felix.",2025-05-05 05:02:58
13265,735269,81,45176669,63',Attempt blocked. Martin Braithwaite (Grêmio) header from the centre of the box is blocked. Assisted by Edenílson with a cross.,2025-05-05 05:02:58
13265,735269,82,-1,63',"Corner, Grêmio. Conceded by Islan.",2025-05-02 04:53:55
13265,735269,83,45176673,63',Attempt saved. Jemerson (Grêmio) header from the centre of the box is saved in the bottom right corner. Assisted by Marlon with a cross.,2025-05-05 05:02:58
13265,735269,84,45176675,64',"Substitution, CSA. Kevyn replaces Gustavo Nicola.",2025-05-05 05:02:58
13265,735269,85,45176680,64',"Substitution, CSA. Igor Bahia replaces Tiago Marques.",2025-05-05 05:02:58
13265,735269,86,45176681,64',"Substitution, Grêmio. Franco Cristaldo replaces Edenílson.",2025-05-05 05:02:58
13265,735269,87,45176682,64',"Substitution, Grêmio. Camilo replaces Gustavo Cuéllar.",2025-05-05 05:02:58
13265,735269,88,-1,65',"Corner, CSA. Conceded by Alysson Edward.",2025-05-05 05:02:58
13265,735269,89,45176686,66',Attempt blocked. Islan (CSA) header from the centre of the box is blocked. Assisted by Silas with a cross.,2025-05-05 05:02:58
13265,735269,90,45176691,68',Attempt blocked. Martin Braithwaite (Grêmio) right footed shot from the centre of the box is blocked. Assisted by Cristian Olivera.,2025-05-05 05:02:58
13265,735269,91,45176693,69',Alysson Edward (Grêmio) wins a free kick on the right wing.,2025-05-05 05:02:58
13265,735269,92,45176693,69',Foul by Camacho (CSA).,2025-05-05 05:02:58
13265,735269,93,45176694,69',Camacho (CSA) is shown the yellow card for a bad foul.,2025-05-05 05:02:58
13265,735269,94,-1,70',Delay in match because of an injury Alysson Edward (Grêmio).,2025-05-05 05:02:58
13265,735269,95,-1,71',Delay over. They are ready to continue.,2025-05-05 05:02:58
13265,735269,96,45176696,71',Brayann (CSA) wins a free kick in the defensive half.,2025-05-05 05:02:58
13265,735269,97,45176696,71',Foul by Walter Kannemann (Grêmio).,2025-05-05 05:02:58
13265,735269,98,45176697,71',Walter Kannemann (Grêmio) is shown the yellow card for a bad foul.,2025-05-05 05:02:58
13265,735269,99,45176701,74',"Corner, CSA. Conceded by Igor.",2025-05-05 05:02:58
13265,735269,100,45176702,74',"Offside, CSA. Enzo is caught offside.",2025-05-05 05:02:58
13265,735269,101,45176704,75',Foul by Franco Cristaldo (Grêmio).,2025-05-05 05:02:58
13265,735269,102,45176704,75',Silas (CSA) wins a free kick in the defensive half.,2025-05-05 05:02:58
13265,735269,103,45176707,76',Alysson Edward (Grêmio) wins a free kick in the defensive half.,2025-05-05 05:02:58
13265,735269,104,45176707,76',Foul by Kevyn (CSA).,2025-05-05 05:02:58
13265,735269,105,45176708,76',"Substitution, CSA. Baianinho replaces Silas.",2025-05-05 05:02:58
13265,735269,106,45176710,77',Baianinho (CSA) wins a free kick on the right wing.,2025-05-05 05:02:58
13265,735269,107,45176710,77',Foul by Dodi (Grêmio).,2025-05-05 05:02:58
13265,735269,108,45176715,80',Attempt blocked. Martin Braithwaite (Grêmio) right footed shot from the centre of the box is blocked. Assisted by Alysson Edward with a headed pass.,2025-05-05 05:02:58
13265,735269,109,45176717,80',"Goal! CSA 1, Grêmio 2. Dodi (Grêmio) right footed shot from outside the box to the top left corner.",2025-05-05 05:02:58
13265,735269,110,45176720,82',Attempt missed. Igor Bahia (CSA) left footed shot from the centre of the box is high and wide to the left. Assisted by Felipe Albuquerque.,2025-05-05 05:02:58
13265,735269,111,45176721,84',"Substitution, CSA. Marcelinho replaces Guilherme Cachoeira.",2025-05-05 05:02:58
13265,735269,112,45176723,84',Foul by Igor Bahia (CSA).,2025-05-05 05:02:58
13265,735269,113,45176723,84',Igor (Grêmio) wins a free kick in the defensive half.,2025-05-05 05:02:58
13265,735269,114,45176726,85',Foul by Igor Bahia (CSA).,2025-05-05 05:02:58
13265,735269,115,45176726,85',Walter Kannemann (Grêmio) wins a free kick in the defensive half.,2025-05-05 05:02:58
13265,735269,116,45176728,87',"Goal! CSA 2, Grêmio 2. Marcelinho (CSA) left footed shot from the centre of the box to the bottom left corner.",2025-05-05 05:02:58
13265,735269,117,45176729,88',"Substitution, Grêmio. Ronald replaces Dodi.",2025-05-05 05:02:58
13265,735269,118,45176730,88',Cristian Olivera (Grêmio) wins a free kick on the left wing.,2025-05-05 05:02:58
13265,735269,119,45176730,88',Foul by Felipe Albuquerque (CSA).,2025-05-05 05:02:58
13265,735269,120,45176734,90',Enzo (CSA) wins a free kick in the defensive half.,2025-05-05 05:02:58
13265,735269,121,45176734,90',Foul by Alysson Edward (Grêmio).,2025-05-05 05:02:58
13265,735269,122,45176736,90'+1',Foul by Jemerson (Grêmio).,2025-05-05 05:02:58
13265,735269,123,45176736,90'+1',Igor Bahia (CSA) wins a free kick in the attacking half.,2025-05-05 05:02:58
13265,735269,124,-1,90'+2',Fourth official has announced 4 minutes of added time.,2025-05-05 05:02:58
13265,735269,125,45176737,90'+2',"Goal! CSA 3, Grêmio 2. Brayann (CSA) from a free kick with a left footed shot to the top right corner.",2025-05-05 05:02:58
13265,735269,126,45176738,90'+3',Alysson Edward (Grêmio) wins a free kick in the attacking half.,2025-05-05 05:02:58
13265,735269,127,45176738,90'+3',Foul by Enzo (CSA).,2025-05-05 05:02:58
13265,735269,128,45176741,90'+4',Attempt blocked. Igor (Grêmio) header from the centre of the box is blocked. Assisted by Marlon with a cross.,2025-05-05 05:02:58
13265,735269,129,45176745,90'+4',Foul by Marcelinho (CSA).,2025-05-05 05:02:58
13265,735269,130,45176745,90'+4',Igor (Grêmio) wins a free kick in the defensive half.,2025-05-05 05:02:58
13265,735269,131,45184769,90'+5',"Second Half ends, CSA 3, Grêmio 2.",2025-05-05 05:02:58
13265,735269,132,-1,,"Match ends, CSA 3, Grêmio 2.",2025-05-05 05:02:58
13265,735270,0,-1,,Lineups are announced and players are warming up.,2025-05-02 04:53:55
13265,735270,1,45171664,,First Half begins.,2025-05-02 04:53:55
13265,735270,2,45171665,2',Foul by Jeffinho (Botafogo).,2025-05-02 04:53:55
13265,735270,3,45171665,2',Lenon (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,4,45171676,7',Artur (Botafogo) wins a free kick on the right wing.,2025-05-02 04:53:55
13265,735270,5,45171676,7',Foul by Mattheus Silva (Capital Brasilia).,2025-05-02 04:53:55
13265,735270,6,45171681,8',Attempt saved. Jeffinho (Botafogo) right footed shot from outside the box is saved in the bottom right corner. Assisted by Rwan Cruz.,2025-05-02 04:53:55
13265,735270,7,45171682,10',Penalty Botafogo. Rwan Cruz draws a foul in the penalty area.,2025-05-02 04:53:55
13265,735270,8,45171682,10',Penalty conceded by Reynaldo (Capital Brasilia) after a foul in the penalty area.,2025-05-02 04:53:55
13265,735270,9,45171683,12',"Goal! Botafogo 1, Capital Brasilia 0. Alex Telles (Botafogo) converts the penalty with a left footed shot to the bottom left corner.",2025-05-02 04:53:55
13265,735270,10,45171685,13',Alexander Barboza (Botafogo) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,11,45171685,13',Foul by Matheus Anjos (Capital Brasilia).,2025-05-02 04:53:55
13265,735270,12,45171688,15',Attempt missed. Lenon (Capital Brasilia) right footed shot from a difficult angle on the right is just a bit too high. Assisted by Erick Varão with a headed pass.,2025-05-02 04:53:55
13265,735270,13,45171691,17',Felipe Guedes (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,14,45171691,17',Foul by Jeffinho (Botafogo).,2025-05-02 04:53:55
13265,735270,15,-1,19',"Corner, Botafogo. Conceded by Lenon.",2025-05-02 04:53:55
13265,735270,16,45171696,20',Attempt saved. Alex Telles (Botafogo) left footed shot from outside the box is saved in the bottom right corner. Assisted by Gregore.,2025-05-02 04:53:55
13265,735270,17,-1,20',Attempt saved. Rwan Cruz (Botafogo) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Mateo Ponte.,2025-05-02 04:53:55
13265,735270,18,45171699,21',"Offside, Botafogo. Mateo Ponte is caught offside.",2025-05-02 04:53:55
13265,735270,19,45171701,23',Erick Varão (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,20,45171701,23',Foul by Jeffinho (Botafogo).,2025-05-02 04:53:55
13265,735270,21,45171704,25',Foul by Alexander Barboza (Botafogo).,2025-05-02 04:53:55
13265,735270,22,45171704,25',Matheus Anjos (Capital Brasilia) wins a free kick on the right wing.,2025-05-02 04:53:55
13265,735270,23,-1,27',Delay in match because of an injury Alexander Barboza (Botafogo).,2025-05-02 04:53:55
13265,735270,24,-1,28',Delay over. They are ready to continue.,2025-05-02 04:53:55
13265,735270,25,45171721,32',Attempt blocked. Pedro Romano (Capital Brasilia) right footed shot from outside the box is blocked. Assisted by Matheus Anjos.,2025-05-02 04:53:55
13265,735270,26,45171723,32',"Corner, Capital Brasilia. Conceded by Danilo Barbosa.",2025-05-02 04:53:55
13265,735270,27,-1,33',Delay in match because of an injury Rwan Cruz (Botafogo).,2025-05-02 04:53:55
13265,735270,28,-1,33',Delay over. They are ready to continue.,2025-05-02 04:53:55
13265,735270,29,-1,34',Delay in match because of an injury Léo Linck (Botafogo).,2025-05-02 04:53:55
13265,735270,30,45171726,35',"Substitution, Botafogo. David Ricardo replaces Alexander Barboza because of an injury.",2025-05-02 04:53:55
13265,735270,31,-1,35',Delay over. They are ready to continue.,2025-05-02 04:53:55
13265,735270,32,-1,40',"Corner, Botafogo. Conceded by Reynaldo.",2025-05-02 04:53:55
13265,735270,33,45171739,41',Attempt saved. Gonzalo Mastriani (Botafogo) left footed shot from the centre of the box is saved in the centre of the goal. Assisted by Jeffinho.,2025-05-02 04:53:55
13265,735270,34,-1,41',Delay in match because of an injury Reynaldo (Capital Brasilia).,2025-05-02 04:53:55
13265,735270,35,-1,43',Delay over. They are ready to continue.,2025-05-02 04:53:55
13265,735270,36,45171748,43',Attempt missed. Alex Telles (Botafogo) left footed shot from a difficult angle on the left misses to the left. Assisted by Artur with a cross.,2025-05-02 04:53:55
13265,735270,37,45171750,45',Foul by Mateus Ramos (Capital Brasilia).,2025-05-02 04:53:55
13265,735270,38,45171750,45',Gregore (Botafogo) wins a free kick in the attacking half.,2025-05-02 04:53:55
13265,735270,39,-1,45'+1',Fourth official has announced 4 minutes of added time.,2025-05-02 04:53:55
13265,735270,40,45171755,45'+1',"Offside, Capital Brasilia. Rodriguinho is caught offside.",2025-05-02 04:53:55
13265,735270,41,45171761,45'+3',Felipe Guedes (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,42,45171761,45'+3',Foul by Jeffinho (Botafogo).,2025-05-02 04:53:55
13265,735270,43,45171781,45'+5',"First Half ends, Botafogo 1, Capital Brasilia 0.",2025-05-02 04:53:55
13265,735270,44,-1,45',"Second Half begins Botafogo 1, Capital Brasilia 0.",2025-05-02 04:53:55
13265,735270,45,45171811,45',"Substitution, Capital Brasilia. Michael Quarcoo replaces Mateus Ramos.",2025-05-02 04:53:55
13265,735270,46,45171812,45',"Substitution, Capital Brasilia. Rikelmi replaces Rodriguinho.",2025-05-02 04:53:55
13265,735270,47,45171825,45',"Substitution, Capital Brasilia. Vinícius Baracioli replaces Lenon.",2025-05-02 04:53:55
13265,735270,48,45171828,48',"Corner, Botafogo. Conceded by Lucas Oliveira.",2025-05-02 04:53:55
13265,735270,49,45171850,49',Foul by Gregore (Botafogo).,2025-05-02 04:53:55
13265,735270,50,45171850,49',Matheus Anjos (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,51,45171851,49',Gregore (Botafogo) is shown the yellow card for a bad foul.,2025-05-02 04:53:55
13265,735270,52,45171859,51',Foul by Mateo Ponte (Botafogo).,2025-05-02 04:53:55
13265,735270,53,45171859,51',Matheus Anjos (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,54,45171867,52',Foul by Erick Varão (Capital Brasilia).,2025-05-02 04:53:55
13265,735270,55,45171867,52',Gonzalo Mastriani (Botafogo) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,56,45171891,54',Attempt saved. Artur (Botafogo) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Gonzalo Mastriani.,2025-05-02 04:53:55
13265,735270,57,45171881,54',"Corner, Botafogo. Conceded by Reynaldo.",2025-05-02 04:53:55
13265,735270,58,45171892,55',"Corner, Botafogo. Conceded by Vinícius Baracioli.",2025-05-02 04:53:55
13265,735270,59,45171906,56',Attempt blocked. Alex Telles (Botafogo) left footed shot from the left side of the box is blocked.,2025-05-02 04:53:55
13265,735270,60,45171898,57',Erick Varão (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,61,45171898,57',Foul by Gregore (Botafogo).,2025-05-02 04:53:55
13265,735270,62,45171908,58',"Offside, Capital Brasilia. Rikelmi is caught offside.",2025-05-02 04:53:55
13265,735270,63,45171920,61',VAR Decision: No Penalty Botafogo.,2025-05-02 04:53:55
13265,735270,64,45171925,64',Foul by Gregore (Botafogo).,2025-05-02 04:53:55
13265,735270,65,45171925,64',Matheus Anjos (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,66,45171926,65',"Substitution, Botafogo. Igor Jesus replaces Gonzalo Mastriani.",2025-05-02 04:53:55
13265,735270,67,45171927,65',"Substitution, Botafogo. Jefferson Savarino replaces Jeffinho.",2025-05-02 04:53:55
13265,735270,68,45171928,65',"Substitution, Botafogo. Patrick de Paula replaces Allan.",2025-05-02 04:53:55
13265,735270,69,45171930,67',Foul by Patrick de Paula (Botafogo).,2025-05-02 04:53:55
13265,735270,70,45171930,67',Matheus Anjos (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,71,-1,69',Delay in match because of an injury Pedro Romano (Capital Brasilia).,2025-05-02 04:53:55
13265,735270,72,-1,70',Delay over. They are ready to continue.,2025-05-02 04:53:55
13265,735270,73,45171943,70',Erick Varão (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,74,45171943,70',Foul by Gregore (Botafogo).,2025-05-02 04:53:55
13265,735270,75,45171958,71',Attempt saved. Jefferson Savarino (Botafogo) right footed shot from outside the box is saved in the bottom right corner. Assisted by Igor Jesus.,2025-05-02 04:53:55
13265,735270,76,45171959,71',Attempt blocked. Artur (Botafogo) left footed shot from the right side of the box is blocked.,2025-05-02 04:53:55
13265,735270,77,-1,71',Penalty conceded by Richardson (Capital Brasilia) with a hand ball in the penalty area.,2025-05-02 04:53:55
13265,735270,78,45171962,74',"Goal! Botafogo 2, Capital Brasilia 0. Igor Jesus (Botafogo) converts the penalty with a right footed shot to the bottom left corner.",2025-05-02 04:53:55
13265,735270,79,45171967,76',"Substitution, Botafogo. Cuiabano replaces Alex Telles.",2025-05-02 04:53:55
13265,735270,80,45171972,76',"Substitution, Capital Brasilia. Maycon Lucas replaces Pedro Romano because of an injury.",2025-05-02 04:53:55
13265,735270,81,45171968,76',"Goal! Botafogo 3, Capital Brasilia 0. Artur (Botafogo) header from very close range to the bottom right corner. Assisted by Cuiabano.",2025-05-02 04:53:55
13265,735270,82,45171979,78',"Corner, Botafogo. Conceded by Richardson.",2025-05-02 04:53:55
13265,735270,83,45171980,79',Attempt blocked. Cuiabano (Botafogo) right footed shot from the centre of the box is blocked.,2025-05-02 04:53:55
13265,735270,84,45171983,79',"Corner, Botafogo. Conceded by Lucas Oliveira.",2025-05-02 04:53:55
13265,735270,85,45171984,79',"Attempt missed. Patrick de Paula (Botafogo) left footed shot from outside the box is close, but misses to the left. Assisted by Artur following a corner.",2025-05-02 04:53:55
13265,735270,86,45171990,80',"Corner, Capital Brasilia. Conceded by Artur.",2025-05-02 04:53:55
13265,735270,87,-1,80',Delay in match because of an injury Jefferson Savarino (Botafogo).,2025-05-02 04:53:55
13265,735270,88,-1,81',Delay over. They are ready to continue.,2025-05-02 04:53:55
13265,735270,89,-1,81',Jefferson Savarino went off injured after Botafogo had used all subs.,2025-05-02 04:53:55
13265,735270,90,45171998,81',Foul by Matheus Anjos (Capital Brasilia).,2025-05-02 04:53:55
13265,735270,91,45171998,81',Patrick de Paula (Botafogo) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,92,45172007,83',Foul by Artur (Botafogo).,2025-05-02 04:53:55
13265,735270,93,45172007,83',Rikelmi (Capital Brasilia) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735270,94,45172009,83',"Offside, Capital Brasilia. Michael Quarcoo is caught offside.",2025-05-02 04:53:55
13265,735270,95,45172016,85',"Substitution, Capital Brasilia. Falcão replaces Matheus Anjos.",2025-05-02 04:53:55
13265,735270,96,45172037,87',Attempt missed. Michael Quarcoo (Capital Brasilia) right footed shot from the centre of the box misses to the left. Assisted by Rikelmi.,2025-05-02 04:53:55
13265,735270,97,45172049,90',Attempt blocked. Igor Jesus (Botafogo) right footed shot from very close range is blocked.,2025-05-02 04:53:55
13265,735270,98,45172050,90',"Goal! Botafogo 4, Capital Brasilia 0. Rwan Cruz (Botafogo) left footed shot from very close range to the centre of the goal.",2025-05-02 04:53:55
13265,735270,99,-1,90',Fourth official has announced 5 minutes of added time.,2025-05-02 04:53:55
13265,735270,100,45172056,90'+2',Attempt blocked. Michael Quarcoo (Capital Brasilia) right footed shot from outside the box is blocked.,2025-05-02 04:53:55
13265,735270,101,45172058,90'+3',Foul by Erick Varão (Capital Brasilia).,2025-05-02 04:53:55
13265,735270,102,45172058,90'+3',Rwan Cruz (Botafogo) wins a free kick on the right wing.,2025-05-02 04:53:55
13265,735270,103,45172059,90'+3',Erick Varão (Capital Brasilia) is shown the yellow card for a bad foul.,2025-05-02 04:53:55
13265,735270,104,45172064,90'+4',"Corner, Botafogo. Conceded by Erick Varão.",2025-05-02 04:53:55
13265,735270,105,-1,90'+5',"Second Half ends, Botafogo 4, Capital Brasilia 0.",2025-05-02 04:53:55
13265,735270,106,-1,,"Match ends, Botafogo 4, Capital Brasilia 0.",2025-05-02 04:53:55
13265,735271,0,-1,,Lineups are announced and players are warming up.,2025-05-02 04:53:55
13265,735271,1,-1,,First Half begins.,2025-05-02 04:53:55
13265,735271,2,45171710,1',Attempt saved. Facundo Torres (Palmeiras) left footed shot from outside the box is saved in the centre of the goal. Assisted by Vitor Roque.,2025-05-02 04:53:55
13265,735271,3,45171712,2',Fernando Sobral (Ceará) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735271,4,45171712,2',Foul by Emiliano Martínez (Palmeiras).,2025-05-02 04:53:55
13265,735271,5,45171719,4',Agustín Giay (Palmeiras) wins a free kick in the defensive half.,2025-05-02 04:53:55
13265,735271,6,45171719,4',Foul by Pedro Henrique (Ceará).,2025-05-02 04:53:55
